Date,Close
2000-01-03,14.307391166687012
2000-01-04,13.772039413452148
2000-01-05,13.49096965789795
2000-01-06,13.638199806213379
2000-01-07,14.668753623962402
2000-01-10,14.401081085205078
2000-01-11,14.186936378479004
2000-01-12,13.932644844055176
2000-01-13,13.94602108001709
2000-01-14,13.81218433380127
2000-01-18,14.039722442626953
2000-01-19,13.718498229980469
2000-01-20,13.57127857208252
2000-01-21,13.370523452758789
2000-01-24,12.714706420898438
2000-01-25,13.089458465576172
2000-01-26,13.263447761535645
2000-01-27,12.661175727844238
2000-01-28,11.804601669311523
2000-01-31,11.724303245544434
2000-02-01,12.56747817993164
2000-02-02,12.500568389892578
2000-02-03,12.500568389892578
2000-02-04,12.05889892578125
2000-02-07,11.938440322875977
2000-02-08,12.741475105285645
2000-02-09,12.380108833312988
2000-02-10,12.2061185836792
2000-02-11,12.00536060333252
2000-02-14,12.607640266418457
2000-02-15,12.420258522033691
2000-02-16,11.296009063720703
2000-02-17,10.35914421081543
2000-02-18,10.225298881530762
2000-02-22,10.305607795715332
2000-02-23,10.06469440460205
2000-02-24,10.252067565917969
2000-02-25,9.529335975646973
2000-02-28,9.890705108642578
2000-02-29,10.439444541931152
2000-03-01,10.492981910705566
2000-03-02,10.827577590942383
2000-03-03,11.269245147705078
2000-03-06,10.814192771911621
2000-03-07,10.185154914855957
2000-03-08,10.345757484436035
2000-03-09,10.479592323303223
2000-03-10,10.265454292297363
2000-03-13,10.211915969848633
2000-03-14,10.225298881530762
2000-03-15,11.042207717895508
2000-03-16,11.712244033813477
2000-03-17,11.953461647033691
2000-03-20,11.819450378417969
2000-03-21,12.141070365905762
2000-03-22,11.873053550720215
2000-03-23,11.57824420928955
2000-03-24,11.899859428405762
2000-03-27,11.886454582214355
2000-03-28,11.68544864654541
2000-03-29,12.596695899963379
2000-03-30,12.650306701660156
2000-03-31,12.114269256591797
2000-04-03,13.119315147399902
2000-04-04,12.86471176147461
2000-04-05,12.489484786987305
2000-04-06,13.10593318939209
2000-04-07,13.186332702636719
2000-04-10,13.628552436828613
2000-04-11,13.588357925415039
2000-04-12,13.387337684631348
2000-04-13,12.878108978271484
2000-04-14,11.792646408081055
2000-04-17,11.57824420928955
2000-04-18,11.551432609558105
2000-04-19,11.779252052307129
2000-04-20,12.36888599395752
2000-04-24,12.623497009277344
2000-04-25,12.79770278930664
2000-04-26,12.596695899963379
2000-04-27,12.36888599395752
2000-04-28,11.873053550720215
2000-05-01,12.4224853515625
2000-05-02,12.355484008789062
2000-05-03,11.457634925842285
2000-05-04,10.935002326965332
2000-05-05,11.002006530761719
2000-05-08,11.229819297790527
2000-05-09,11.3638334274292
2000-05-10,12.154468536376953
2000-05-11,12.007060050964355
2000-05-12,12.181272506713867
2000-05-15,12.221470832824707
2000-05-16,12.435882568359375
2000-05-17,12.087464332580566
2000-05-18,12.4224853515625
2000-05-19,12.23487377166748
2000-05-22,12.30188274383545
2000-05-23,12.26168155670166
2000-05-24,12.194669723510742
2000-05-25,11.792646408081055
2000-05-26,11.57824420928955
2000-05-30,11.444231033325195
2000-05-31,12.355484008789062
2000-06-01,12.221470832824707
2000-06-02,12.66369342803955
2000-06-05,12.717299461364746
2000-06-06,12.489484786987305
2000-06-07,12.409085273742676
2000-06-08,12.194669723510742
2000-06-09,11.57824420928955
2000-06-12,11.310223579406738
2000-06-13,11.792646408081055
2000-06-14,11.832358360290527
2000-06-15,11.912854194641113
2000-06-16,11.564048767089844
2000-06-19,11.671380043029785
2000-06-20,11.698209762573242
2000-06-21,11.577472686767578
2000-06-22,11.268913269042969
2000-06-23,11.537222862243652
2000-06-26,11.537222862243652
2000-06-27,12.194575309753418
2000-06-28,12.016824722290039
2000-06-29,11.617716789245605
2000-06-30,12.368975639343262
2000-07-03,12.207988739013672
2000-07-05,12.234817504882812
2000-07-06,12.342147827148438
2000-07-07,13.214140892028809
2000-07-10,13.14706802368164
2000-07-11,13.308053016662598
2000-07-12,13.093401908874512
2000-07-13,12.690942764282227
2000-07-14,12.77143383026123
2000-07-17,13.033038139343262
2000-07-18,12.892169952392578
2000-07-19,12.878758430480957
2000-07-20,12.878758430480957
2000-07-21,12.811678886413574
2000-07-24,12.328726768493652
2000-07-25,12.704360008239746
2000-07-26,12.610453605651855
2000-07-27,12.892169952392578
2000-07-28,12.597033500671387
2000-07-31,11.859190940856934
2000-08-01,11.698209762573242
2000-08-02,11.604297637939453
2000-08-03,11.564048767089844
2000-08-04,11.362823486328125
2000-08-07,11.832358360290527
2000-08-08,12.368975639343262
2000-08-09,11.510391235351562
2000-08-10,10.946944236755371
2000-08-11,11.188425064086914
2000-08-14,11.34940242767334
2000-08-15,11.067684173583984
2000-08-16,10.718887329101562
2000-08-17,10.732303619384766
2000-08-18,10.92011547088623
2000-08-21,10.517655372619629
2000-08-22,10.544486999511719
2000-08-23,10.544486999511719
2000-08-24,10.611564636230469
2000-08-25,10.839620590209961
2000-08-28,10.624974250793457
2000-08-29,10.611564636230469
2000-08-30,10.396915435791016
2000-08-31,10.222517967224121
2000-09-01,10.463991165161133
2000-09-05,10.67863941192627
2000-09-06,10.732303619384766
2000-09-07,10.946944236755371
2000-09-08,11.188425064086914
2000-09-11,11.671380043029785
2000-09-12,11.590888977050781
2000-09-13,11.576911926269531
2000-09-14,11.28144645690918
2000-09-15,11.174004554748535
2000-09-18,10.985980987548828
2000-09-19,10.717374801635742
2000-09-20,10.421907424926758
2000-09-21,10.744235038757324
2000-09-22,10.8516845703125
2000-09-25,10.52935791015625
2000-09-26,10.180169105529785
2000-09-27,10.341328620910645
2000-09-28,10.435338973999023
2000-09-29,10.341328620910645
2000-10-02,9.938419342041016
2000-10-03,9.844409942626953
2000-10-04,9.911558151245117
2000-10-05,9.8981294631958
2000-10-06,9.777259826660156
2000-10-09,9.696675300598145
2000-10-10,9.96528148651123
2000-10-11,9.736968040466309
2000-10-12,9.48178768157959
2000-10-13,9.669816970825195
2000-10-16,10.166735649108887
2000-10-17,9.884699821472168
2000-10-18,10.04586410522461
2000-10-19,10.274178504943848
2000-10-20,10.005568504333496
2000-10-23,10.166735649108887
2000-10-24,10.395051956176758
2000-10-25,9.871269226074219
2000-10-26,9.334056854248047
2000-10-27,9.2937650680542
2000-10-30,9.401205062866211
2000-10-31,9.750395774841309
2000-11-01,10.032432556152344
2000-11-02,10.408482551574707
2000-11-03,10.180169105529785
2000-11-06,10.52935791015625
2000-11-07,10.51591968536377
2000-11-08,10.475632667541504
2000-11-09,10.126442909240723
2000-11-10,9.38778018951416
2000-11-13,9.736968040466309
2000-11-14,10.072723388671875
2000-11-15,10.52935791015625
2000-11-16,10.36818790435791
2000-11-17,10.435338973999023
2000-11-20,10.287606239318848
2000-11-21,10.126442909240723
2000-11-22,9.857837677001953
2000-11-24,9.710103988647461
2000-11-27,10.596503257751465
2000-11-28,10.52935791015625
2000-11-29,11.147146224975586
2000-11-30,11.214292526245117
2000-12-01,10.999412536621094
2000-12-04,11.563484191894531
2000-12-05,11.872382164001465
2000-12-06,11.778365135192871
2000-12-07,11.81866455078125
2000-12-08,11.697783470153809
2000-12-11,11.039703369140625
2000-12-12,11.147146224975586
2000-12-13,10.811388969421387
2000-12-14,10.972552299499512
2000-12-15,10.717374801635742
2000-12-18,10.8651123046875
2000-12-19,10.314470291137695
2000-12-20,10.529082298278809
2000-12-21,11.134206771850586
2000-12-22,11.295565605163574
2000-12-26,10.892155647277832
2000-12-27,11.3090181350708
2000-12-28,11.389693260192871
2000-12-29,11.430038452148438
2001-01-02,11.591402053833008
2001-01-03,12.573034286499023
2001-01-04,12.088953018188477
2001-01-05,11.604853630065918
2001-01-08,11.604853630065918
2001-01-09,11.34935474395752
2001-01-10,11.120759963989258
2001-01-11,11.17453670501709
2001-01-12,11.389693260192871
2001-01-16,11.766221046447754
2001-01-17,11.604853630065918
2001-01-18,11.416592597961426
2001-01-19,10.932494163513184
2001-01-22,11.3090181350708
2001-01-23,11.483834266662598
2001-01-24,11.510724067687988
2001-01-25,11.618301391601562
2001-01-26,11.537615776062012
2001-01-29,11.661333084106445
2001-01-30,11.568809509277344
2001-01-31,12.220730781555176
2001-02-01,11.984063148498535
2001-02-02,11.781818389892578
2001-02-05,11.583879470825195
2001-02-06,11.446173667907715
2001-02-07,11.760299682617188
2001-02-08,11.252541542053223
2001-02-09,10.843745231628418
2001-02-12,11.499966621398926
2001-02-13,11.639812469482422
2001-02-14,11.403142929077148
2001-02-15,11.187990188598633
2001-02-16,11.265450477600098
2001-02-20,11.489205360412598
2001-02-21,10.80286693572998
2001-02-22,10.69314193725586
2001-02-23,10.817927360534668
2001-02-26,10.987902641296387
2001-02-27,10.970680236816406
2001-02-28,10.777046203613281
2001-03-01,10.400527000427246
2001-03-02,10.525317192077637
2001-03-05,10.406983375549316
2001-03-06,10.660865783691406
2001-03-07,10.90829086303711
2001-03-08,11.112686157226562
2001-03-09,10.925501823425293
2001-03-12,10.39407730102539
2001-03-13,10.499502182006836
2001-03-14,10.155253410339355
2001-03-15,10.295105934143066
2001-03-16,10.097166061401367
2001-03-19,10.193979263305664
2001-03-20,10.301556587219238
2001-03-21,10.409295082092285
2001-03-22,10.10763931274414
2001-03-23,10.249846458435059
2001-03-26,10.687247276306152
2001-03-27,10.835921287536621
2001-03-28,10.700177192687988
2001-03-29,10.907024383544922
2001-03-30,10.881174087524414
2001-04-02,10.911336898803711
2001-04-03,10.598904609680176
2001-04-04,10.745427131652832
2001-04-05,10.889784812927246
2001-04-06,11.040620803833008
2001-04-09,10.838071823120117
2001-04-10,10.954426765441895
2001-04-11,10.822990417480469
2001-04-12,10.708799362182617
2001-04-16,10.568739891052246
2001-04-17,10.60968017578125
2001-04-18,11.361665725708008
2001-04-19,11.312104225158691
2001-04-20,11.141883850097656
2001-04-23,11.212993621826172
2001-04-24,10.794984817504883
2001-04-25,10.917799949645996
2001-04-26,11.040620803833008
2001-04-27,11.38321304321289
2001-04-30,11.148351669311523
2001-05-01,11.52757740020752
2001-05-02,11.437080383300781
2001-05-03,11.441389083862305
2001-05-04,11.424151420593262
2001-05-07,11.215141296386719
2001-05-08,11.200061798095703
2001-05-09,11.116033554077148
2001-05-10,11.51034164428711
2001-05-11,11.656854629516602
2001-05-14,11.710722923278809
2001-05-15,11.204371452331543
2001-05-16,11.128957748413086
2001-05-17,11.152661323547363
2001-05-18,11.212993621826172
2001-05-21,11.462933540344238
2001-05-22,11.531886100769043
2001-05-23,11.316415786743164
2001-05-24,11.396138191223145
2001-05-25,11.031998634338379
2001-05-29,11.03415298461914
2001-05-30,11.090182304382324
2001-05-31,11.150508880615234
2001-06-01,11.144044876098633
2001-06-04,10.98674201965332
2001-06-05,11.053544044494629
2001-06-06,10.935041427612305
2001-06-07,11.010446548461914
2001-06-08,10.993207931518555
2001-06-11,10.822990417480469
2001-06-12,10.896251678466797
2001-06-13,10.805753707885742
2001-06-14,10.665704727172852
2001-06-15,10.3748197555542
2001-06-18,10.454540252685547
2001-06-19,10.527801513671875
2001-06-20,10.745736122131348
2001-06-21,10.885994911193848
2001-06-22,10.784582138061523
2001-06-25,10.573115348815918
2001-06-26,10.594694137573242
2001-06-27,10.465229034423828
2001-06-28,10.652952194213867
2001-06-29,10.52995777130127
2001-07-02,10.734946250915527
2001-07-03,10.620585441589355
2001-07-05,10.486804962158203
2001-07-06,10.214921951293945
2001-07-09,10.411279678344727
2001-07-10,10.249449729919434
2001-07-11,10.540746688842773
2001-07-12,11.188076972961426
2001-07-13,11.414647102355957
2001-07-16,11.539800643920898
2001-07-17,11.511747360229492
2001-07-18,11.647692680358887
2001-07-19,11.701631546020508
2001-07-20,11.712422370910645
